partner,reporter,date,total_exports,gdp,partner_exports,beta
Russia,Austria,2021-05-15,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-16,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-17,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-18,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-19,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-20,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-21,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-22,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-23,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-24,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-25,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-26,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-27,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-05-28,537160529.451613,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-11-01,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-02,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-03,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-04,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-05,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-06,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-07,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-08,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-09,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-10,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-11,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-12,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-13,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-14,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-15,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-16,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-17,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-18,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-19,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-20,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-21,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-22,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-23,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-24,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-25,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-26,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-27,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-28,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-29,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-11-30,624162653.3333334,1331376007.6306863,6558941.554083332,0.004926438148570523
Russia,Austria,2021-12-13,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-14,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-15,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-16,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-17,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-18,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-19,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-20,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-21,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-22,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-23,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-24,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-25,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-26,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-27,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-28,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-29,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-30,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-12-31,522136622.7419355,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-01-29,460554261.38709676,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-01-30,460554261.38709676,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-01-31,460554261.38709676,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-03-27,608811144.9354838,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-03-28,608811144.9354838,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-03-29,608811144.9354838,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-03-30,608811144.9354838,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-03-31,608811144.9354838,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-10-01,551962453.032258,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-10-02,551962453.032258,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-10-03,551962453.032258,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-10-04,551962453.032258,1288428394.4813092,6347362.794274192,0.004926438148570523
Russia,Austria,2021-10-05,551962453.032258,1288428394.4813092,6347362.794274192,0.004926438148570523
